"","geneset","source","zeb_p","zeb_p3","zeb_p5","mouse_p","mouse_p3","mouse_p5","human_p","human_p3","human_p5","wilk_p","wilk_p3","wilk_p5","wilk_adj","wilk_adj3","wilk_adj5"
"82","DODD_NASOPHARYNGEAL_CARCINOMA_UP","c2",0.268494020821626,0.956720413580656,0.379433954823969,2.92145207413842e-06,0.000165275219206525,1.70638886514041e-06,4.76993542178633e-24,2.79884790831161e-23,6.37196232021158e-09,2.56045967959643e-11,8.1938664969208e-08,8.7352789400257e-12,2.6697913079152e-07,0.000854374459633931,9.1082753507648e-08
"83","DODD_NASOPHARYNGEAL_CARCINOMA_DN","c2",0.261809410904664,0.507106516778577,0.280427525146055,5.32713708766392e-10,3.81615958595358e-12,0.200575378872809,4.65591143469481e-22,2.57437011470593e-18,2.39398098920935e-12,8.51351686220585e-19,4.36892219562851e-23,0.104552959246451,8.87704403222204e-15,4.55547517338184e-19,1
"84","RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_UP","c2",0.44767801766601,0.490344995812954,0.533797011305561,1.04933563672516e-07,4.40778321728185e-09,0.170983682538382,2.64383225100541e-16,4.89507716134928e-13,4.50679692626026e-08,3.30331560441838e-14,5.82856585003807e-17,0.0777086996433559,3.44436718072704e-10,6.07744561183469e-13,1
"85","RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_DN","c2",0.0526057489187945,0.287103470800366,0.00401267617418016,4.40731147223647e-17,4.56257548963902e-13,1.8602194750839e-09,3.84788885488387e-30,1.56196515801984e-25,2.12926410150384e-15,5.82731832399215e-33,6.24512852959453e-25,1.038124947357e-17,6.07614481642662e-29,6.51179551780822e-21,1.08245288260914e-13
"86","RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_UP","c2",0.346935731269808,0.511322982714379,0.240014728701623,1.49670735042653e-09,1.31254151473249e-09,0.000364859358009904,2.5338648570359e-16,4.25711400205512e-14,5.10993756751356e-08,6.72039867175672e-18,5.1682956791664e-18,3.99269911511059e-07,7.00735969504074e-14,5.3889819046668e-14,0.00416318736732581
"87","RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_DN","c2",0.369669968034484,0.780619789645353,0.0450941845886386,7.53876671879867e-09,1.67335230386266e-08,0.00220579658637014,1.17011636222533e-22,8.02130685751311e-19,4.97270575119392e-11,1.70499010064497e-16,8.40032370481612e-16,1.45751509645432e-05,1.77779317794251e-12,8.75901752701176e-12,0.151975099107292
"88","GOZGIT_ESR1_TARGETS_DN","c2",0.39646444567007,0.506416585729621,0.289013550793183,2.864977797615e-13,5.90114082449164e-14,4.42646420141257e-05,9.18656998621924e-15,1.37335574619322e-15,0.000716181855089555,2.46242933424759e-25,1.04470389091441e-26,1.53801466576985e-06,2.56757506681996e-21,1.08931274705646e-22,0.0160368789199822
"89","COLDREN_GEFITINIB_RESISTANCE_DN","c2",0.363548678901789,0.438595046450132,0.48646025516166,0.00601602714510617,0.0439837126442505,0.00120599834710765,0.00113320209245855,0.0244356543107638,3.63185860532872e-05,0.000108142276713088,0.00563352205781564,4.35978795447131e-06,1,1,0.0454595090012723
"90","ENK_UV_RESPONSE_KERATINOCYTE_DN","c2",0.255676124398461,0.926402799129107,0.02971871663109,2.08290408058888e-07,5.3018569059163e-07,0.00984169212134542,4.09320720089382e-14,3.57020539392021e-12,1.26142080551928e-07,1.30154664194699e-13,8.43290301457295e-13,0.000288670200413013,1.35712268355813e-09,8.79298797329522e-09,1
"91","CHEBOTAEV_GR_TARGETS_DN","c2",0.527911537794954,0.370698530946827,1,0.000671788483946871,0.00285962284959546,0.0109611629360009,0.000160756183728263,0.000275367106866791,0.00677431365178968,1.35329294551813e-06,2.44855597209812e-05,0.00035780737500534,0.0141107855429175,0.255310931210671,1
"92","LINDGREN_BLADDER_CANCER_CLUSTER_1_DN","c2",0.85664703230828,0.414835560063249,0.711872224612105,0.00033822429348402,0.000800295098724912,0.0540811156570406,1.5295411149722e-07,5.11983878512827e-05,1.71475832110283e-06,3.43109635317138e-07,1.92039160153219e-06,0.00845795187968864,0.0035776041674518,0.0200239232291762,1
"93","GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_UP","c2",0.638494043358148,0.287478723959243,0.872480049230343,2.21590251297199e-05,5.25139976681879e-05,0.0260458554537048,2.94770670088843e-06,8.5718935048901e-07,0.00706935731188984,1.47304542294351e-09,8.27287021548516e-09,0.00199982144100806,1.5359444625032e-05,8.62612177368638e-05,1
"94","GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_UP","c2",1,0.806160357561485,0.743605719503265,6.67198568372152e-07,0.000213758309079988,2.90239190282719e-07,3.78513740815495e-15,2.83257892364376e-10,1.19776896405991e-11,1.33546119490141e-12,1.37058309750095e-07,2.5271631382911e-13,1.3924853879237e-08,0.00142910699576425,2.63507300429613e-09
"95","GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_DN","c2",0.260224486710806,0.287941522924009,0.252710963464721,4.22097183860238e-23,2.37053140254432e-19,2.88487099600691e-14,7.06231934131946e-46,3.24638302750818e-39,1.03740474708309e-20,5.34498097868227e-45,1.68582573913462e-37,2.49674419908052e-27,5.573211666472e-41,1.75781049819567e-33,2.60335517638126e-23
"96","GRAESSMANN_RESPONSE_TO_MC_AND_DOXORUBICIN_UP","c2",0.566753302338632,0.328522660670732,0.195066269879293,0.000310086698055427,0.00341201716347661,0.0033451984725163,3.90554591461316e-09,4.3831495909968e-06,3.73388946412261e-08,2.88401648928673e-07,3.4846138911638e-05,3.34961905592519e-05,0.00300716399337927,0.363340690431649,0.349264778961319
"97","GRAESSMANN_RESPONSE_TO_MC_AND_DOXORUBICIN_DN","c2",0.838210148508313,0.817086871304598,0.57870966430434,3.06267965920494e-12,4.90432774460142e-10,7.49108371545029e-07,2.54317255499298e-15,5.58499299311701e-12,1.72773566084229e-09,2.81400200846655e-23,7.21572918558095e-19,1.6834892162122e-12,2.93415989422807e-19,7.52384082180526e-15,1.75537420574447e-08
"98","BERENJENO_TRANSFORMED_BY_RHOA_UP","c2",1,0.927827982616132,0.51540271747304,0.0369499182815506,0.530106390861527,4.19104418831844e-05,0.00127330822728675,0.0827971753453767,2.09639679511123e-07,0.00399499419771074,0.545105009741807,5.26930818639468e-09,1,1,5.49430764595373e-05
"99","MCBRYAN_PUBERTAL_BREAST_5_6WK_DN","c2",0.0529634742137387,0.492789435157555,0.00703671215476177,3.2124854520339e-06,1.70552628657837e-05,0.00222077276050516,1.1968559118049e-09,1.86600448972816e-11,0.00521370475382642,3.09601220324852e-11,8.72636052125281e-10,8.12647064558152e-05,3.22821192432723e-07,9.09897611551031e-06,0.847347094214785
"100","MCBRYAN_PUBERTAL_BREAST_6_7WK_UP","c2",0.243411095727641,1,0.00693781235754441,5.6029272479544e-06,1.58497643911642e-05,0.00656993832596999,2.09527350630091e-09,7.0454951945043e-11,0.0130725882620284,9.41780294545305e-11,7.53637130368134e-10,0.000143731842146646,9.8199431312239e-07,7.85817435834853e-06,1
"101","HAMAI_APOPTOSIS_VIA_TRAIL_UP","c2",0.694609849993477,0.85896379375588,0.872738017769709,0.000550880298897937,0.00791354382221233,0.00131028359507739,6.04375593648856e-09,3.71023183065496e-07,3.01058932957205e-05,9.10072960840521e-07,0.000186881369158766,5.14603019588954e-06,0.00948933076268411,1,0.0536576568525402
"102","STREICHER_LSM1_TARGETS_UP","c2",1,1,0.234928859849179,2.34332476111272e-05,0.00391126450599122,1.63478809632593e-05,0.00578696976239912,0.405213114785539,9.34796217098186e-07,0.000100079457211756,0.359522907881524,8.01750897919296e-10,1,1,8.3598566126045e-06
"103","BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_UP","c2",0.81919454642012,1,0.635714928418354,0.00102615971505419,0.0170387683101697,0.000152586174789742,0.0385518638034962,0.264322481065827,0.000565490192142873,0.00434414348579826,0.172664615354573,9.58975808275015e-07,1,1,0.00999924075288358
"104","LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_DN","c2",0.583987948908592,0.698590384391859,0.0948364104315052,2.0812951259505e-17,3.39388365782872e-18,0.000223931262784095,1.85251427011189e-22,2.77086624204485e-20,8.11729952853655e-09,1.29953682039159e-33,3.45553388486304e-35,1.50413173195639e-07,1.35502704262231e-29,3.60308518174669e-31,0.00156835815691093
"105","PEREZ_TP53_TARGETS","c2",0.163227490100129,0.206429198876275,0.362473884847301,1.31892257888697e-24,6.46767701887491e-20,2.87023602884378e-12,4.93131525961102e-40,5.81483304911497e-31,2.02935233171635e-21,5.2186703072936e-48,1.25492538061448e-38,2.47147645837714e-23,5.44150752941504e-44,1.30851069436672e-34,2.57700850314984e-19
"106","PEREZ_TP63_TARGETS","c2",0.783357620928959,0.677513191192265,1,8.13701438987543e-08,2.45171207544323e-07,0.000482562659583849,5.77789547804085e-10,2.37057738239375e-09,5.67734760213392e-06,1.98632998767922e-14,1.80326733552271e-13,6.9837541570604e-07,2.07114627815312e-10,1.88026685074953e-09,0.00728196045956688
"107","PEREZ_TP53_AND_TP63_TARGETS","c2",0.54458278289095,0.335907687108933,0.802768804928531,4.34635582590489e-06,6.07708230799033e-06,0.0224404897566328,2.72902057524926e-06,9.95338037588898e-06,0.000226653137505543,5.66722626837769e-11,2.97207370562969e-10,0.00148812577624004,5.90921683003742e-07,3.09898125286008e-06,1
"108","LINDGREN_BLADDER_CANCER_CLUSTER_2B","c2",0.574833543580663,0.396228544636588,0.70003579956514,8.79910806852522e-05,4.2812713376805e-05,0.01292572002544,0.000168337184328412,2.64602285113683e-05,0.00425608936553345,8.50026824040309e-08,5.49862833477462e-09,0.00049690360487593,0.00088632296942683,5.7334197646695e-05,1
"109","FARMER_BREAST_CANCER_APOCRINE_VS_LUMINAL","c2",0.635103163183753,0.829929239412037,0.435427839917801,0.000282446892651513,0.000188692545861014,0.0621014762300674,2.88028671071995e-05,5.69248747861824e-05,0.0010619089465966,2.39283676399246e-07,1.06801193840812e-07,0.0110907797693585,0.00249501089381494,0.00111361604817814,1
"110","SNIJDERS_AMPLIFIED_IN_HEAD_AND_NECK_TUMORS","c2",0.529343133378769,0.281978427021228,1,2.28704334556951e-07,2.27779227192117e-06,0.00670777941548963,0.000938280865224994,0.000183896721612859,0.321243780182045,2.63946087564858e-06,1.01441574619657e-07,0.243289546305722,0.0275216585503878,0.00105773129855916,1
"111","PATIL_LIVER_CANCER","c2",0.0578011398549386,0.396609454424439,0.00542536647214984,0.00103199442715304,0.00186179669701848,0.0129003138921778,8.04953398203296e-11,5.96128487734128e-08,3.95143675256943e-06,3.19283931909992e-06,1.03859537799313e-05,8.79844170727346e-05,0.0332917355802549,0.108294340063344,0.917413516817403
"112","DACOSTA_UV_RESPONSE_VIA_ERCC3_DN","c2",4.25769290751278e-05,0.0035930592277839,0.000636239891084679,1.13929320675329e-30,1.23943011640821e-24,4.93376196824775e-17,4.45298194602771e-31,5.36383347917498e-30,1.0850768916437e-11,3.89396703286258e-60,4.60856104037902e-48,3.53217558231193e-22,4.06023942516582e-56,4.8053465968032e-44,3.68299947967665e-18
"113","DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_DN","c2",0.00293243259161714,0.0303619032418033,0.0162522008118478,1.7850388016425e-19,1.5310570603112e-15,1.73278441437745e-11,1.55016760854782e-11,8.55380318030872e-13,0.00011408243655458,7.20905884369813e-22,2.19502646542254e-24,3.9041437469967e-08,7.51688565632404e-18,2.28875409549608e-20,0.000407085068499346
"114","AMUNDSON_RESPONSE_TO_ARSENITE","c2",0.639315443769803,0.790707526710104,0.468664243294637,5.14301733051887e-06,0.00124488349328622,8.34269714095361e-05,0.000148496774358235,0.0100399227046257,1.42342854773138e-05,6.61473268929381e-08,0.000300376094365197,2.08790173623231e-08,0.000689718177512665,1,0.000217705514036943
"115","MARTORIATI_MDM4_TARGETS_FETAL_LIVER_DN","c2",0.191114788746663,0.265942920106127,0.400884995174788,1.64443717248415e-06,3.07492285176712e-06,0.0083937417258367,2.30463942419435e-12,1.37771349364924e-11,4.18727000263758e-08,8.1125119490558e-12,2.8365393485242e-11,0.00021018194000963,8.45891620928048e-08,2.95765957870618e-07,1
"116","KIM_MYCN_AMPLIFICATION_TARGETS_DN","c2",0.138326130760319,0.204693487517202,0.0347471484592794,1.2554251312002e-05,0.000229808005710726,0.00491816543374961,0.000123566337561071,0.00302758543535371,2.28447187368664e-05,4.58021459549756e-08,2.74433173523936e-05,7.23271290753141e-05,0.00047757897587253,0.286151470033408,0.7541549748683
"117","SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_DN","c2",0.543743571403828,0.862757905398316,0.0439289187160429,0.00110357493459844,0.000142278716599112,0.135026231209729,1.36013707231579e-12,4.43573124029301e-11,2.02206391301451e-05,3.65094487035625e-06,6.07239392287931e-08,0.00561970604572193,0.0380684021632046,0.000633168514338625,1
"118","PUJANA_BREAST_CANCER_LIT_INT_NETWORK","c2",0.00793343537750281,0.0412588707789808,0.0441443862603241,8.50015092636382e-05,0.00301794304465662,0.00153674234845511,0.00016392454175659,0.016724772815333,2.05477204164669e-06,8.06049564538721e-08,0.000829797636308316,7.07747286569593e-06,0.000840467880944524,1,0.0737968095706114
"119","PUJANA_BRCA1_PCC_NETWORK","c2",0.922350270130844,0.868437054895939,0.490110089180212,1.91563291055149e-11,1.44194605929336e-09,2.29982652093493e-06,5.99516300889367e-17,2.59253062767903e-12,8.39620943035054e-10,1.10089483438233e-21,6.23762530773879e-18,1.58675817506928e-11,1.14790304381046e-17,6.50397190837923e-14,1.65451274914474e-07
"120","PUJANA_BRCA2_PCC_NETWORK","c2",0.5824166138064,0.835027519200563,0.349559266303957,5.45508775787883e-10,1.1415785223317e-08,1.01764111595343e-05,2.56630282335283e-05,0.00313419794889103,1.67578335806457e-06,1.97573925146482e-09,2.94080146620816e-05,3.10675924538755e-10,2.06010331750237e-05,0.306637368881525,3.2394178651656e-06
"121","PUJANA_ATM_PCC_NETWORK","c2",0.876913215438574,0.769686819676362,0.116245071349371,3.95680734278656e-09,9.35144300528743e-08,8.80393604091385e-06,7.98262095510846e-18,1.49414286695156e-13,3.07177371717975e-10,4.69689729198908e-17,2.6234844248784e-14,2.32526504663845e-10,4.89745480635701e-13,2.73550720982071e-10,2.42455386412991e-06
"122","PUJANA_CHEK2_PCC_NETWORK","c2",0.626766142041179,0.27005232373497,0.205550758819693,0.000121621089237936,0.00152682053195784,0.000859208321758608,6.86644405286697e-06,0.00412003736516167,3.13309221145514e-07,4.43714700795254e-08,5.07842508094433e-05,2.21344821845603e-06,0.000462661318519212,0.529527383190065,0.0230796245738411
"123","GROSS_HYPOXIA_VIA_ELK3_UP","c2",1,0.699066354110637,0.352219172633683,7.35166880472271e-06,0.000320014986873647,0.000220875274690569,9.54181869061732e-09,1.31515297520409e-06,7.00841091770984e-07,1.62140307971208e-10,3.07163230262855e-07,1.46336109716532e-07,1.69063699121579e-06,0.00320279100195079,0.00152584661601428
"124","NUYTTEN_NIPP1_TARGETS_UP","c2",0.780097288359484,0.634823682573819,0.887046764166787,2.54072816739707e-07,2.00637031512131e-07,0.0173837572224584,2.46800286804706e-06,4.27877037205919e-06,9.61344020791267e-05,1.82730844046662e-11,5.49234710200406e-11,0.000896078475953037,1.90533451087455e-07,5.72687032325964e-07,1
"125","NUYTTEN_NIPP1_TARGETS_DN","c2",0.70600290851725,0.522220002765843,0.158736518923841,6.27220270942257e-15,1.06603251856599e-16,0.000279904474761914,2.49422208494135e-23,7.76377918198359e-17,9.32202759248724e-14,1.18021580484262e-28,3.40927599192048e-32,2.34995685894972e-07,1.2306110197094e-24,3.55485207677549e-28,0.00245030001682688
"126","NUYTTEN_EZH2_TARGETS_UP","c2",0.0490750905442812,0.223066272943553,0.0391481333641205,4.49047930461463e-12,1.26425955278624e-10,2.48647517012505e-06,8.18258600896873e-22,8.9341467843186e-19,5.87758198107725e-12,6.04932131553357e-23,4.79505665002963e-20,1.85476455693875e-11,6.30762733570685e-19,4.9998055689859e-16,1.93396300352003e-07
"127","NUYTTEN_EZH2_TARGETS_DN","c2",0.950716661755311,1,0.61529045485648,6.49380794571141e-10,1.47787675970171e-11,0.0304439640297987,1.70511312078119e-20,2.58628744703119e-16,1.10968174795929e-11,1.26508624852586e-18,6.55235915053477e-22,0.00272407177803714,1.31910543133792e-14,6.8321448862626e-18,1
"128","BUYTAERT_PHOTODYNAMIC_THERAPY_STRESS_UP","c2",0.214677294212086,0.504547221600671,0.0829519545071601,7.2494416196577e-16,1.45117141017884e-15,9.42494696752e-06,4.00104028578758e-24,3.87058853997465e-22,1.8296825417129e-10,1.57663211390475e-30,6.31769538516134e-30,2.66487201592677e-10,1.64395430516848e-26,6.58746097810773e-26,2.77866205100685e-06
"129","BUYTAERT_PHOTODYNAMIC_THERAPY_STRESS_DN","c2",0.764396329821524,0.671460825383881,0.446652778512108,1.29486492871055e-05,6.08528861863571e-06,0.00569580347586596,3.05634989649468e-13,1.77852657799719e-09,4.77242248542493e-10,5.02998212945593e-10,1.1109176203084e-10,9.69569631753327e-05,5.2447623663837e-06,1.15835380269557e-06,1
"130","LOPEZ_MBD_TARGETS","c2",0.496899757745683,0.624683528803223,0.210905842060794,0.089940892638508,0.534847552465504,0.000328185635488005,1.96321131875111e-10,2.96373074816731e-06,2.68326988010638e-09,0.0228129632374291,0.552186694314268,3.23046739021717e-07,1,1,0.00336840834777944
"131","WEI_MIR34A_TARGETS","c2",0.653503667393201,0.866226693396442,0.120866430625139,4.27295964810766e-07,1.67922496956346e-07,0.0122500949776549,5.74230662865937e-06,4.03695503801516e-06,0.00932268334162523,9.89218775580176e-11,4.88908863563072e-11,0.000446517864118525,1.03145841729745e-06,5.09785272037215e-07,1
"132","WEI_MYCN_TARGETS_WITH_E_BOX","c2",0.193223650303185,0.187420422546242,1,1.3157753614145e-05,3.02585053733027e-06,0.100906058234338,8.12597533573826e-14,5.91955431079973e-10,2.02866412478648e-09,5.19374884600493e-10,2.74672590147935e-11,0.0284912402185584,5.41552192172934e-06,2.86401109747252e-07,1
"133","LIAO_METASTASIS","c2",0.176812541303283,0.242418849709006,0.328949071233812,3.09002106125376e-06,2.17975807108286e-05,0.000704345143718959,1.96561855790567e-12,3.22327746230556e-11,3.86018033101551e-05,2.86446314685107e-11,1.42538286096896e-09,1.48760739025768e-06,2.98677572322161e-07,1.48624670913233e-05,0.0155112822582169
"134","RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_UP","c2",0.808795371512694,0.490642375686196,0.457192580963588,0.000318668405535056,0.000889367334619656,0.0251286772957873,0.000173747564008919,0.00130153166988521,0.00215560488612706,3.0458393679069e-07,5.07754451370385e-06,0.00186261624011004,0.00317589670891652,0.05294355664439,1
"135","RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_DN","c2",0.564204716978938,0.384243659662721,1,1.19058985719875e-05,6.38539925586291e-06,0.00574760350703598,2.98340917063676e-12,4.28386929519582e-09,1.52419263977524e-09,4.25247887087094e-10,1.22319450262423e-10,9.87250946784563e-05,4.43405971865713e-06,1.27542490788628e-06,1
"136","RICKMAN_METASTASIS_UP","c2",0.661735816842905,0.901063992289142,0.259422369476114,0.000193375260639056,2.55009986380841e-05,0.864942310466407,9.8881007187418e-08,1.92466510161898e-06,0.000293123640539901,1.12167512135991e-07,1.95086962797237e-09,0.166981664174799,0.00116957064904198,2.03417176108679e-05,1
"137","RICKMAN_METASTASIS_DN","c2",1,0.610008204806818,0.359143739920993,0.00110600024780042,0.0495191296904843,1.80676308152041e-05,2.30214395274914e-10,1.39831815348007e-06,1.41849163282877e-09,3.66700384455305e-06,0.00711357652206466,9.79306053854628e-10,0.0382358490871547,1,1.02112242235422e-05
"138","SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_DN","c2",0.0547169533402752,0.203072564084765,0.03185730703624,9.98958046561552e-10,8.38570196867242e-09,0.00231820645544868,1.58564802148302e-09,2.05860743151573e-07,1.9081226498358e-07,7.54283893612555e-18,1.27135919264555e-13,1.60973270509306e-05,7.86491815869811e-14,1.32564623017151e-09,0.167846829160054
